ticker,event_ticker,category,event_time,vol_total,vol_24h,vol_4h,vol_1h,n_trades_1h,max_trade_size_1h,net_yes_volume_1h,vol_30m,n_trades_30m,max_trade_size_30m,net_yes_volume_30m,price_change_30m
KXXRP-25NOV0811-B2.1899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.1699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.1499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.1299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.1099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.0899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.0699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.0499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.0299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B2.0099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.9899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.9699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.9499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.9299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.9099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.8899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.8699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.8499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.8299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.8099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.7899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.7699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.7499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.7299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.7099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.6899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.6699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.6499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.6299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.6099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.5899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.5699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.5499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.5299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.5099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.4899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.4699500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.4499500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.4299500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.4099500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0811-B1.3899500,KXXRP-25NOV0811,Crypto,2025-11-08T16:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-T2.8399,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-T1.38000,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.8299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.8099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.7899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.7699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.7499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.7299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.7099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.6899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.6699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.6499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.6299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.6099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.5899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.5699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.5499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.5299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.5099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.4899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.4699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.4499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.4299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.4099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.3899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.3699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.3499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.3299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.3099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.2899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.2699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.2499500,KXXRP-25NOV0810,Crypto,2025-11-08 15:00:00+00:00,300,300,300,300,1,300,300,0,0,0.0,0,0.0
KXXRP-25NOV0810-B2.2299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.2099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.1899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.1699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.1499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.1299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.1099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.0899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.0699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.0499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.0299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B2.0099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.9899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.9699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.9499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.9299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.9099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.8899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.8699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.8499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.8299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.8099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.7899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.7699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.7499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.7299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.7099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.6899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.6699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.6499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.6299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.6099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.5899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.5699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.5499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.5299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.5099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.4899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.4699500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.4499500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.4299500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.4099500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0810-B1.3899500,KXXRP-25NOV0810,Crypto,2025-11-08T15:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-T2.8399,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-T1.38000,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.8299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.8099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.7899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.7699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.7499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.7299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.7099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.6899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.6699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.6499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.6299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.6099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.5899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.5699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.5499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.5299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.5099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.4899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.4699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.4499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.4299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.4099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.3899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.3699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.3499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.3299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.3099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.2899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.2699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.2499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.2299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.2099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.1899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.1699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.1499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.1299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.1099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.0899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.0699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.0499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.0299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B2.0099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.9899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.9699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.9499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.9299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.9099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.8899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.8699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.8499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.8299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.8099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.7899500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.7699500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.7499500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.7299500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
KXXRP-25NOV0809-B1.7099500,KXXRP-25NOV0809,Crypto,2025-11-08T14:00:00Z,0,0,0,0,0,0,0,0,0,,0,0.0
